,match_id,teamId,win,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald
0,{3414968496},1,Win,True,True,False,False,False,True
1,{3414968496},2,Fail,False,False,True,True,True,False
0,{3414968499},1,Win,True,True,True,False,True,True
1,{3414968499},2,Fail,False,False,False,True,False,False
0,{3414968500},1,Win,True,True,True,False,True,True
1,{3414968500},2,Fail,False,False,False,False,False,False
0,{3414968504},1,Win,False,True,True,True,True,True
1,{3414968504},2,Fail,True,False,False,False,False,False
0,{3414968518},1,Fail,True,True,False,False,False,False
1,{3414968518},2,Win,False,False,True,True,True,True
0,{3414968520},1,Win,False,True,True,False,True,True
1,{3414968520},2,Fail,True,False,False,False,False,False
0,{3414968521},1,Win,True,False,False,True,False,True
1,{3414968521},2,Fail,False,True,True,False,True,False
0,{3414968522},1,Win,True,True,True,False,False,False
1,{3414968522},2,Fail,False,False,False,True,True,True
0,{3414968544},1,Win,True,True,False,True,True,True
1,{3414968544},2,Fail,False,False,False,False,False,False
0,{3414968554},1,Win,True,True,False,False,False,False
1,{3414968554},2,Fail,False,False,False,False,True,True
0,{3414968564},1,Win,False,True,True,False,False,True
1,{3414968564},2,Fail,True,False,False,True,True,False
0,{3414968567},1,Win,False,True,True,False,True,True
1,{3414968567},2,Fail,True,False,False,False,False,False
0,{3414968573},1,Win,True,True,True,True,False,True
1,{3414968573},2,Fail,False,False,False,False,True,False
0,{3414968574},1,Fail,False,False,False,False,True,False
1,{3414968574},2,Win,True,True,True,True,False,True
0,{3414968579},1,Win,True,True,True,True,True,True
1,{3414968579},2,Fail,False,False,False,False,False,False
0,{3414968580},1,Fail,False,False,False,False,False,False
1,{3414968580},2,Win,True,True,True,True,True,True
0,{3414968587},1,Fail,False,False,False,False,False,False
1,{3414968587},2,Win,True,True,True,True,True,True
0,{3414968598},1,Fail,True,False,False,False,False,False
1,{3414968598},2,Win,False,True,True,True,True,True
0,{3414968599},1,Fail,False,False,False,False,False,False
1,{3414968599},2,Win,True,True,False,False,True,True
0,{3414968623},1,Fail,True,True,False,False,False,True
1,{3414968623},2,Win,False,False,True,True,True,False
0,{3414968638},1,Fail,True,False,False,False,False,False
1,{3414968638},2,Win,False,True,False,False,True,True
0,{3414968642},1,Fail,True,True,True,False,False,True
1,{3414968642},2,Win,False,False,False,False,True,False
0,{3414968647},1,Win,True,True,False,False,True,True
1,{3414968647},2,Fail,False,False,False,False,False,False
0,{3414968649},1,Win,True,False,True,True,False,True
1,{3414968649},2,Fail,False,True,False,False,True,False
0,{3414968652},1,Win,True,True,True,True,False,False
1,{3414968652},2,Fail,False,False,False,False,True,True
0,{3414968667},1,Fail,True,False,False,False,False,True
1,{3414968667},2,Win,False,True,True,False,True,False
0,{3414968668},1,Fail,True,True,False,False,True,False
1,{3414968668},2,Win,False,False,True,False,False,True
0,{3414968672},1,Fail,False,False,False,False,False,False
1,{3414968672},2,Win,True,True,True,False,True,True
0,{3414968682},1,Fail,False,False,False,False,False,False
1,{3414968682},2,Win,True,True,True,True,True,True
0,{3414968700},1,Win,True,True,False,True,True,True
1,{3414968700},2,Fail,False,False,False,False,False,False
0,{3414968703},1,Fail,False,True,False,False,False,True
1,{3414968703},2,Win,True,False,True,False,True,False
0,{3414968707},1,Fail,False,False,False,False,False,False
1,{3414968707},2,Win,True,True,True,False,True,True
0,{3414968736},1,Win,True,False,True,True,True,False
1,{3414968736},2,Fail,False,True,False,False,False,True
0,{3414968745},1,Win,True,True,True,False,False,True
1,{3414968745},2,Fail,False,False,False,False,True,False
0,{3414968748},1,Fail,False,False,False,False,False,False
1,{3414968748},2,Win,True,True,True,True,True,True
0,{3414968751},1,Win,True,True,True,True,True,True
1,{3414968751},2,Fail,False,False,False,False,False,False
0,{3414968752},1,Win,True,True,True,False,True,False
1,{3414968752},2,Fail,False,False,False,True,False,False
0,{3414968758},1,Fail,False,True,True,False,True,True
1,{3414968758},2,Win,True,False,False,True,False,False
0,{3414968767},1,Win,True,True,True,False,True,False
1,{3414968767},2,Fail,False,False,False,False,False,True
0,{3414968772},1,Fail,True,False,False,False,False,False
1,{3414968772},2,Win,False,True,True,False,True,True
0,{3414968777},1,Fail,True,False,False,False,False,True
1,{3414968777},2,Win,False,True,True,True,True,False
0,{3414968784},1,Fail,True,False,False,False,False,True
1,{3414968784},2,Win,False,True,True,True,True,False
0,{3414968810},1,Fail,False,False,False,False,False,True
1,{3414968810},2,Win,True,True,True,True,True,False
0,{3414968818},1,Fail,True,False,False,False,False,False
1,{3414968818},2,Win,False,True,True,False,True,False
0,{3414968843},1,Fail,True,True,True,False,True,True
1,{3414968843},2,Win,False,False,False,True,False,False
0,{3414968847},1,Fail,False,False,False,False,False,True
1,{3414968847},2,Win,True,True,True,True,True,False
0,{3414968852},1,Fail,True,True,False,False,True,True
1,{3414968852},2,Win,False,False,True,False,False,False
0,{3414968861},1,Fail,True,False,False,False,True,False
1,{3414968861},2,Win,False,True,True,True,False,True
0,{3414968862},1,Fail,False,False,False,False,True,False
1,{3414968862},2,Win,True,True,True,False,False,True
0,{3414968866},1,Fail,False,False,False,False,False,True
1,{3414968866},2,Win,True,True,True,False,True,False
0,{3414968871},1,Win,False,True,True,True,True,True
1,{3414968871},2,Fail,True,False,False,False,False,False
0,{3414968874},1,Fail,True,False,False,False,True,False
1,{3414968874},2,Win,False,True,True,True,False,True
0,{3414968883},1,Win,True,True,True,False,True,True
1,{3414968883},2,Fail,False,False,False,False,False,False
0,{3414968900},1,Fail,False,False,False,False,True,False
1,{3414968900},2,Win,True,True,False,True,False,True
0,{3414968903},1,Win,False,False,False,False,False,False
1,{3414968903},2,Fail,False,False,False,False,False,False
0,{3414968911},1,Win,True,True,True,True,True,True
1,{3414968911},2,Fail,False,False,False,False,False,False
0,{3414968920},1,Win,True,False,True,True,True,False
1,{3414968920},2,Fail,False,True,False,False,False,True
0,{3414968937},1,Win,False,True,False,False,False,True
1,{3414968937},2,Fail,True,False,True,True,True,False
0,{3414968938},1,Win,True,True,True,True,True,False
1,{3414968938},2,Fail,False,False,False,False,False,True
0,{3414968941},1,Win,True,True,True,True,True,False
1,{3414968941},2,Fail,False,False,False,False,False,True
0,{3414968943},1,Fail,False,True,False,False,False,False
1,{3414968943},2,Win,True,False,True,True,True,True
0,{3414968950},1,Fail,False,False,False,False,False,False
1,{3414968950},2,Win,True,True,True,False,True,True
0,{3414968953},1,Fail,False,False,False,False,False,False
1,{3414968953},2,Win,True,True,True,False,True,True
0,{3414968981},1,Fail,False,False,False,False,False,True
1,{3414968981},2,Win,True,True,True,True,True,False
0,{3414968987},1,Fail,True,False,False,True,False,False
1,{3414968987},2,Win,False,True,True,False,True,True
0,{3414968991},1,Win,False,False,True,True,True,True
1,{3414968991},2,Fail,True,True,False,False,False,False
0,{3414969006},1,Fail,True,True,False,False,False,True
1,{3414969006},2,Win,False,False,True,True,True,False
0,{3414969025},1,Fail,False,True,True,False,True,True
1,{3414969025},2,Win,True,False,False,True,False,False
0,{3414969027},1,Win,False,False,False,False,False,False
1,{3414969027},2,Fail,False,False,False,False,False,False
0,{3414969029},1,Win,True,True,False,False,False,True
1,{3414969029},2,Fail,False,False,False,False,True,False
0,{3414969032},1,Fail,False,False,False,False,False,True
1,{3414969032},2,Win,True,True,True,True,True,False
0,{3414969041},1,Fail,True,False,False,False,True,True
1,{3414969041},2,Win,False,True,True,True,False,False
0,{3414969046},1,Win,True,True,True,False,False,True
1,{3414969046},2,Fail,False,False,False,False,True,False
0,{3414969056},1,Fail,False,False,False,False,False,True
1,{3414969056},2,Win,True,True,True,False,True,False
0,{3414969060},1,Win,True,False,True,True,True,False
1,{3414969060},2,Fail,False,True,False,False,False,True
0,{3414969075},1,Win,True,False,True,True,True,False
1,{3414969075},2,Fail,False,True,False,False,False,False
0,{3414969089},1,Fail,False,False,False,False,True,False
1,{3414969089},2,Win,True,True,True,False,False,True
0,{3414969091},1,Fail,False,True,False,False,False,False
1,{3414969091},2,Win,True,False,True,True,True,True
0,{3414969098},1,Win,False,True,True,True,True,True
1,{3414969098},2,Fail,True,False,False,False,False,False
0,{3414969104},1,Win,False,False,True,True,False,False
1,{3414969104},2,Fail,True,True,False,False,True,True
0,{3414969132},1,Win,False,True,False,False,True,False
1,{3414969132},2,Fail,True,False,False,False,False,False
0,{3414969153},1,Fail,False,False,True,True,False,True
1,{3414969153},2,Win,True,True,False,False,True,False
0,{3414969155},1,Win,True,True,True,False,True,False
1,{3414969155},2,Fail,False,False,False,False,False,True
0,{3414969156},1,Win,True,True,False,False,True,False
1,{3414969156},2,Fail,False,False,False,False,False,False
0,{3414969164},1,Win,True,True,True,True,False,True
1,{3414969164},2,Fail,False,False,False,False,True,False
0,{3414969174},1,Fail,False,False,True,False,False,False
1,{3414969174},2,Win,True,True,False,True,True,True
0,{3414969180},1,Fail,True,False,False,False,False,True
1,{3414969180},2,Win,False,True,True,True,True,False
0,{3414969191},1,Win,True,True,True,False,False,True
1,{3414969191},2,Fail,False,False,False,True,True,False
0,{3414969192},1,Win,True,True,True,False,True,True
1,{3414969192},2,Fail,False,False,False,False,False,False
0,{3414969203},1,Win,True,False,False,False,False,False
1,{3414969203},2,Fail,False,True,True,True,True,True
0,{3414969205},1,Win,True,True,True,True,True,False
1,{3414969205},2,Fail,False,False,False,False,False,True
0,{3414969208},1,Win,True,True,True,True,True,True
1,{3414969208},2,Fail,False,False,False,False,False,False
0,{3414969211},1,Win,True,True,True,True,True,False
1,{3414969211},2,Fail,False,False,False,False,False,False
0,{3414969224},1,Fail,False,False,False,False,False,True
1,{3414969224},2,Win,True,True,True,True,True,False
0,{3414969232},1,Fail,True,False,False,False,False,True
1,{3414969232},2,Win,False,True,True,True,True,False
0,{3414969236},1,Win,True,True,False,False,False,True
1,{3414969236},2,Fail,False,False,False,False,True,False
0,{3414969238},1,Fail,True,True,False,False,False,True
1,{3414969238},2,Win,False,False,False,False,True,False
0,{3414969239},1,Win,True,True,True,False,False,False
1,{3414969239},2,Fail,False,False,False,True,True,True
0,{3414969242},1,Fail,False,True,False,True,False,False
1,{3414969242},2,Win,True,False,False,False,True,True
0,{3414969254},1,Fail,True,False,False,False,False,False
1,{3414969254},2,Win,False,True,True,True,True,True
0,{3414969271},1,Fail,False,False,False,True,True,False
1,{3414969271},2,Win,True,True,True,False,False,True
0,{3414969274},1,Fail,True,True,False,False,True,True
1,{3414969274},2,Win,False,False,True,False,False,False
0,{3414969296},1,Win,False,True,True,False,False,True
1,{3414969296},2,Fail,True,False,False,False,True,False
0,{3414969297},1,Fail,False,False,False,False,False,False
1,{3414969297},2,Win,True,True,True,True,True,True
0,{3414969305},1,Win,False,True,True,True,False,True
1,{3414969305},2,Fail,True,False,False,False,True,False
0,{3414969312},1,Fail,True,False,True,True,True,True
1,{3414969312},2,Win,False,True,False,False,False,False
0,{3414969316},1,Fail,False,True,False,False,False,False
1,{3414969316},2,Win,True,False,True,False,True,True
0,{3414969337},1,Fail,False,False,False,False,False,True
1,{3414969337},2,Win,True,True,False,False,True,False
0,{3414969340},1,Fail,False,True,False,True,True,False
1,{3414969340},2,Win,True,False,True,False,False,True
0,{3414969372},1,Fail,True,True,False,False,False,True
1,{3414969372},2,Win,False,False,True,True,True,False
0,{3414969373},1,Win,True,True,True,False,True,False
1,{3414969373},2,Fail,False,False,False,False,False,False
0,{3414969374},1,Fail,True,False,False,False,True,False
1,{3414969374},2,Win,False,True,True,True,False,True
0,{3414969383},1,Win,True,False,False,True,True,False
1,{3414969383},2,Fail,False,True,True,False,False,True
0,{3414969390},1,Fail,True,False,False,False,True,True
1,{3414969390},2,Win,False,True,True,True,False,False
0,{3414969413},1,Fail,True,True,True,True,False,True
1,{3414969413},2,Win,False,False,False,False,True,False
0,{3414969426},1,Fail,False,False,False,False,True,False
1,{3414969426},2,Win,True,True,True,True,False,True
0,{3414969428},1,Win,True,True,True,True,False,True
1,{3414969428},2,Fail,False,False,False,False,True,False
0,{3414969429},1,Win,False,True,True,False,True,False
1,{3414969429},2,Fail,True,False,False,False,False,True
0,{3414969438},1,Win,True,True,True,False,True,True
1,{3414969438},2,Fail,False,False,False,False,False,False
0,{3414969453},1,Win,True,True,True,True,True,False
1,{3414969453},2,Fail,False,False,False,False,False,True
0,{3414969455},1,Fail,False,False,False,True,True,False
1,{3414969455},2,Win,True,True,True,False,False,True
0,{3414969461},1,Win,True,False,True,False,True,True
1,{3414969461},2,Fail,False,True,False,True,False,False
0,{3414969468},1,Fail,True,False,False,False,False,False
1,{3414969468},2,Win,False,False,False,False,False,False
0,{3414969471},1,Fail,True,True,False,True,False,True
1,{3414969471},2,Win,False,False,True,False,True,False
0,{3414969484},1,Win,False,True,True,True,True,False
1,{3414969484},2,Fail,True,False,False,False,False,True
0,{3414969500},1,Fail,True,True,False,False,False,True
1,{3414969500},2,Win,False,False,False,False,True,False
0,{3414969509},1,Fail,True,True,False,False,True,True
1,{3414969509},2,Win,False,False,True,True,False,False
0,{3414969521},1,Fail,True,False,False,False,True,False
1,{3414969521},2,Win,False,True,True,True,False,True
0,{3414969535},1,Win,False,True,True,True,True,False
1,{3414969535},2,Fail,True,False,False,False,False,True
0,{3414969538},1,Fail,False,False,False,False,False,False
1,{3414969538},2,Win,True,True,True,True,True,True
0,{3414969545},1,Win,False,False,False,False,True,False
1,{3414969545},2,Fail,True,True,True,True,False,True
0,{3414969546},1,Win,False,True,False,False,False,True
1,{3414969546},2,Fail,True,False,True,True,True,False
0,{3414969558},1,Win,False,False,True,True,False,False
1,{3414969558},2,Fail,True,True,False,False,True,True
0,{3414969576},1,Win,True,True,False,True,True,True
1,{3414969576},2,Fail,False,False,False,False,False,False
0,{3414969589},1,Win,True,True,True,False,True,True
1,{3414969589},2,Fail,False,False,False,False,False,False
0,{3414969595},1,Fail,False,False,False,True,False,False
1,{3414969595},2,Win,True,True,True,False,True,True
0,{3414969641},1,Fail,False,True,False,False,True,True
1,{3414969641},2,Win,True,False,True,True,False,False
0,{3414969655},1,Fail,False,False,False,False,False,False
